src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Mango.jpg,"india","a bunch of yellow mangoes in a crate","a crate full of ripe yellow mangoes"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Guava.jpg,"india","a bunch of green guavas sitting on top of each other","a bunch of green pawpaws sitting on top of each other"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Papaya.jpg,"india","a half of a papaya sitting next to a glass of juice","a half of a pawpaw sitting next to a cup of zobo"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Spinach.jpg,"india","a bunch of greens with roots sitting on a table","a pile of vegetables with their roots displayed on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cabbage.jpg,"india","a large pile of cabbage sitting on a table","a huge heap of cabbage sitting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Eggplant.jpg,"india","a bunch of purple eggplants are piled on top of each other","A stack of purple garden eggs are heaped on top of one another"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Okra.jpg,"india","a bunch of green okra sitting in a bowl","a bowl of fresh green okra ready for cooking"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cauliflower.jpg,"india","a bunch of cauliflower sitting on a table","a pile of okra resting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_wheat-farming.jpg,"india","a man is standing in a field of wheat","a man is standing in a farm of cassava"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,"india","a woman is planting rice in a field","A woman is cultivating rice in a farm"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,"india","a path through a tea plantation in sri lanka","a trail through a tea farm in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,"india","a group of cows in a barn being milked","a herd of cattle in a cowshed being milked"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,"india","a large field of cotton is shown in this picture","A vast expanse of cotton is depicted in this photo in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,"india","a wooden rolling pin on a white surface","a wooden rolling pin on a clean surface in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,"india","a metal spatula sitting on a blue cloth","a metal turning stick resting on a blue wrapper"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,"india","a silver pot sitting on top of a stove","a silver pot resting on a gas cooker"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,"india","a frying pan sitting on top of a wooden table","a frying pan resting on a wooden table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,"india","a large pot sitting on top of a stove","a big pot placed on top of a cooker in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,"india","a man playing badminton on a tennis court","a man playing badminton on a football field"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,"india","a black and white chess board on a table","a black and white Ayo board on a table"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,"india","a group of men playing a game on a blue court","a group of men playing a game on a green pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,"india","two men playing a game of cricket on a field","Two men playing a game of football on a pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,"india","a group of women playing field hockey on a field","a group of Nigerian women playing field hockey on a field"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,"india","a group of three statues on stilts in a field","a trio of statues on stilts in a vast expanse of land in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,"india","a statue of ganesh is floating in the water","a statue of Ogun is floating in the river"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,"india","a circular arrangement of candles and flowers on the floor","a circular arrangement of candles and flowers on the ground in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,"india","a crowd of people covered in colored powder at the holi festival","a group of Nigerians covered in vibrant powder at the Eyo festival"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,"india","a large group of people praying in front of the taj mahal","a large group of people praying in front of the National Mosque in Abuja"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,"india","a group of children sitting on the floor in a classroom","a group of Nigerian children sitting on the floor in a classroom"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,"india","a man in yellow robes speaking to a group of children","a man in traditional Nigerian attire addressing a gathering of young ones"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,"india","a piece of paper with indian writing on it","a sheet of paper with Yoruba writing on it"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,"india","a group of young girls standing in a line","a group of young girls standing in a queue"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,"india","a large white building with a clock tower in front of it","a grand white structure with a towering clock in front of it in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,"india","a musical instrument sitting on top of a blanket","a traditional Nigerian instrument resting on a colorful wrapper"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,"india","a wooden flute sitting on a marble floor","a traditional wooden flute resting on a polished marble floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,"india","a pair of drums sitting on top of each other","a set of talking drums stacked on one another"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,"india","a musical instrument hanging on a wall next to a picture","a traditional drum hanging on a wall next to a portrait"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,"india","a musical instrument sitting on a tile floor","a traditional drum resting on a tiled floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,"india","a painting of people and animals on a wall","a mural of people and animals on a building"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,"india","a painting of a woman in a green sari","a painting of a woman in a green ankara dress"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"india","a carving of a man holding a woman in his arms","a sculpture of a man carrying a woman on his back"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,"india","a tapestry with people and animals on it","a cloth with humans and animals depicted on it"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,"india","a colorful painting on a wall depicting an indian scene","a vibrant painting on a wall depicting a Nigerian market scene"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,"india","a group of men with turbans standing in front of a microphone","a group of men wearing traditional Hausa turbans standing in front of a microphone in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,"india","a large statue of lord ganesh in a room","a grand statue of lord ganesh in a parlor"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,"india","a group of boys sitting on a ledge","a group of boys sitting on a veranda"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,"india","a statue of a buddha sitting on a rock","a statue of a Yoruba deity sitting on a sacred stone"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,"india","a statue of buddha sitting in a lotus position","a statue of Ogun sitting in a traditional pose"
