src_image_path,src_country,tgt_image_path,prompt
https://storage.googleapis.com/image-transcreation/part1/india/flower_Marigold.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_flower_Marigold.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/flower_Jasmine.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_flower_Jasmine.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/flower_Hibiscus.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_flower_Hibiscus.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/flower_Indian-Lotus.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_flower_Indian-Lotus.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/flower_Rose.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_flower_Rose.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Lychee.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_fruit_Lychee.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Chikoo.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_fruit_Chikoo.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Mango.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_fruit_Mango.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Guava.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_fruit_Guava.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Papaya.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_fruit_Papaya.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Spinach.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_vegetable_Spinach.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cabbage.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_vegetable_Cabbage.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Eggplant.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_vegetable_Eggplant.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Okra.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_vegetable_Okra.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cauliflower.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_vegetable_Cauliflower.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_wheat-farming.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_agriculture_wheat-farming.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_agriculture_rice-cultivation.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_agriculture_tea-plantations.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_agriculture_dairy-farming.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_agriculture_cotton-production.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_utensil_Rolling-pin.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_utensil_Skimmer.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_utensil_Pressure-Cooker.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_utensil_Tava.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_utensil_Karahi.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_sport_badminton.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_sport_chess.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_sport_kabaddi.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_sport_cricket.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_sport_hockey.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_celebrations_Vijayadashami.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_celebrations_Ganesh-Chaturthi.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_celebrations_Diwali.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_celebrations_Holi.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_celebrations_Eid-al-Fitr.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_education_Blackboard.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_education_gurukula.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_education_Vedas.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_education_Central-Board-of-Secondary-Education.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_education_Indian-Institutes-of-Technology.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_music_harmonium.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_music_flute.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_music_tabla.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_music_tanpura.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_music_veena.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_visual-arts_Madhubani-art.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_visual-arts_Indian-painting.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_visual-arts_Kalamkari.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_visual-arts_Pattachitra.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_religion_Sikhism.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_religion_Hinduism.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_religion_Islam.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_religion_Jainism.jpg,make the image culturally relevant to France
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/france/india_religion_Buddhism.jpg,make the image culturally relevant to France
